logger_ID;TAXON;GENUS;SPECIES;COVER;NOTES;AUTHOR
684;Hieracium sp.;hie;spe;+;;KC
684;Homogyne alpina;hom;alp;+;;KC
684;Huperzia selago;hup;sel;+;;KC
684;Loiseleuria procumbens;loi;pro;4;;KC
684;Phyteuma hemisphaericum;phy;hem;+;;KC
684;Scorzoneroides helvetica;sco;hel;+;;KC
684;Vaccinium gaultherioides;vac;gau;3;;KC
684;Vaccinium myrtillus;vac;myr;2a;;KC
684;Vaccinium vitis-idaea;vac;vit;+;;KC
686;Avenula versicolor;ave;ver;+;;KC
686;Campanula scheuchzeri;cam;sch;+;;KC
686;Carex curvula subsp. curvula;car;cur;2b ;;KC
686;Geum montanum;geu;mon;+;;KC
686;Gnaphalium supinum;gna;sup;+;;KC
686;Luzula alpino-pilosa;luz;alp1;1;may be L. spicata;KC
686;Oreochloa disticha;ore;dis;2a;;KC
686;Persicaria vivipara;per;viv;1;;KC
686;Poa alpina;poa;alp;1;;KC
686;Saxifraga bryoides;sax;bry;1;;KC
686;Scorzoneroides helvetica;sco;hel;+;;KC
687;Agrostis agrostiflora;Agr;agr;2b;;SD
687;Chaerophyllum villarsii;Cha;vil;2a;;SD
687;Euphorbia cyparissias;Eup;cyp;2a;;SD
687;Festuca nigrescens;Fes;nig1;2a;;SD
687;Galium anisophyllon;Gal;ani;+;Galium album or anisophylon;SD
687;Geranium sylvaticum;Ger;syl;+;;SD
687;Luzula luzuloides;Luz;luz;1;;SD
687;Phleum alpinum agg.;Phl;rha;1;originally Phleum alpinum agg.;SD
687;Ranunculus acris subsp. acris;Ran;acr;1;;SD
687;Trifolium repens;Tri;rep;+;;SD
687;Veronica chamaedrys subsp. micans;Ver;cha;2a;;SD
690;Agrostis rupestris;agr;rup;+;;DM
690;Anthoxanthum alpinum;ant;alp;+;;DM
690;Avenula versicolor;ave;ver;1;;DM
690;Campanula scheuchzeri;cam;sch;+;;DM
690;Festuca halleri agg.;fes;hal;+;;DM
690;Gentiana nivalis;gen;niv;r;;DM
690;Hieracium alpinum s. lat.;hie;alp;+;;DM
690;Juncus trifidus;jun;tri;2a;;DM
690;Leucanthemopsis alpina;leu;alp;+;;DM
690;Phyteuma hemisphaericum;phy;hem;2a;;DM
690;Poa alpina;poa;alp;+;;DM
690;Salix helvetica;sal;hel;2b;;DM
690;Salix retusa s. str.;sal;ret;+;;DM
690;Scorzoneroides helvetica;sco;hel;2a;;DM
690;Trifolium pallescens;tri;pal;+;;DM
691;Agrostis alpina;Agr;alp;1;;KC
691;Alchemilla vulgaris agg.;Alc;vul;1;;KC
691;Avenula versicolor;Ave;ver;+;;KC
691;Campanula scheuchzeri;Cam;sch;+;;KC
691;Crepis aurea;Cre;aur;+;;KC
691;Festuca halleri agg.;Fes;hal;+;;KC
691;Gentiana acaulis;Gen;aca;+;;KC
691;Hieracium alpinum s. lat.;Hie;alp;+;;KC
691;Juncus trifidus;Jun;tri;+;;KC
691;Luzula alpino-pilosa;Luz;alp1;+;;KC
691;Persicaria vivipara;Per;viv;+;;KC
691;Primula hirsuta;Pri;hir;+;;KC
691;Primula minima;Pri;min;+;;KC
691;Rhododendron ferrugineum;Rho;fer;2a;;KC
691;Senecio incanus subsp. carniolicus;Sen;inc;+;;KC
691;Trifolium badium;Tri;bad;+;;KC
691;Vaccinium gaultherioides;Vac;gau;3;;KC
692;Agrostis rupestris;agr;rup;2a;;DM
692;Campanula scheuchzeri;cam;sch;r;;DM
692;Empetrum hermaphroditum;emp;her;r;;DM
692;Euphrasia minima;eup;min;+;;DM
692;Hieracium alpinum s. lat.;hie;alp;r;;DM
692;Phyteuma hemisphaericum;phy;hem;+;;DM
692;Rhododendron ferrugineum;rho;fer;2a;;DM
692;Salix retusa s. str.;sal;ret;2a;;DM
692;Saxifraga bryoides;sax;bry;+;;DM
692;Senecio incanus subsp. carniolicus;sen;inc;+;;DM
693;Agrostis alpina;Agr;alp;+;;KC
693;Anthoxanthum alpinum;Ant;alp;+;;KC
693;Avenula versicolor;Ave;ver;1;;KC
693;Campanula scheuchzeri;Cam;sch;+;;KC
693;Festuca halleri agg.;Fes;hal;+;;KC
693;Hieracium alpinum s. lat.;Hie;alp;+;;KC
693;Juncus trifidus;Jun;tri;2a;;KC
693;Kobresia myosuroides;Kob;myo;2a;;KC
693;Lloydia serotina;Llo;ser;+;;KC
693;Luzula alpino-pilosa;Luz;alp1;+;;KC
693;Luzula lutea;Luz;lut;1;;KC
693;Minuartia sedoides;Min;sed;+;;KC
693;Oreochloa disticha;Ore;dis;+;;KC
693;Pedicularis tuberosa;Ped;tub;+;;KC
693;Persicaria vivipara;Per;viv;+;;KC
693;Phyteuma hemisphaericum;Phy;hem;+;;KC
693;Primula minima;Pri;min;2a;;KC
693;Salix herbacea;Sal;her;+;;KC
693;Saxifraga bryoides;Sax;bry;+;;KC
693;Vaccinium vitis-idaea;Vac;vit;+;;KC
695;Agrostis alpina;agr;alp;+;;NH
695;Agrostis rupestris;agr;rup;+;;NH
695;Anthoxanthum alpinum;ant;alp;+;;NH
695;Avenula versicolor;ave;ver;1;;NH
695;Campanula scheuchzeri;cam;sch;+;;NH
695;Carex aterrima;car;ate;+;;NH
695;Deschampsia cespitosa subsp. cespitosa;des;ces;2a;;NH
695;Euphrasia minima;eup;min;r;;NH
695;Hieracium alpinum s. lat.;hie;alp;+;;NH
695;Juncus jacquinii;jun;jac;2a;;NH
695;Leucanthemopsis alpina;leu;alp;+;;NH
695;Mutellina adonidifolia;mut;ado;2a;;NH
695;Oreochloa disticha;ore;dis;1;;NH
695;Persicaria vivipara;per;viv;1;;NH
695;Primula glutinosa;pri;glu;+;;NH
695;Primula hirsuta;pri;hir;+;;NH
695;Primula minima;pri;min;1;;NH
695;Salix herbacea;sal;her;1;;NH
695;Saxifraga bryoides;sax;bry;r;;NH
695;Scorzoneroides helvetica;sco;hel;1;;NH
695;Selaginella selaginoides;sel;sel;r;;NH
695;Soldanella pusilla;sol;pus;+;;NH
696;Anthoxanthum alpinum;ant;alp;+;;KC
696;Avenula versicolor;ave;ver;2a;;KC
696;Campanula scheuchzeri;cam;sch;+;;KC
696;Cerastium uniflorum;cer;uni;+;cf;KC
696;Erigeron uniflorus;eri;uni;+;;KC
696;Euphrasia sp.;eup;spe;+;;KC
696;Festuca halleri agg.;fes;hal;+;;KC
696;Luzula alpino-pilosa;luz;alp1;+;may be L. spicata;KC
696;Minuartia sedoides;min;sed;+;;KC
696;Oreochloa disticha;ore;dis;2a;;KC
696;Phyteuma hemisphaericum;phy;hem;+;;KC
696;Primula glutinosa;pri;glu;+;;KC
696;Saxifraga bryoides;sax;bry;1;;KC
696;Saxifraga exarata;sax;exa;+;;KC
696;Silene acaulis subsp. exscapa;sil;aca;2b;;KC
696;Veronica alpina;ver;alp;+;;KC
697;Agrostis rupestris;agr;rup;+;;NH
697;Anthoxanthum alpinum;ant;alp;2b;;NH
697;Carex curvula subsp. curvula;car;cur;3;;NH
697;Festuca halleri agg.;fes;hal;+;;NH
697;Geum montanum;geu;mon;3;;NH
697;Kobresia myosuroides;kob;myo;+;;NH
697;Luzula alpina;luz;alp;+;;NH
697;Mutellina adonidifolia;mut;ado;1;;NH
697;Oreochloa disticha;ore;dis;+;;NH
697;Phleum alpinum agg.;phl;com;1;;NH
697;Poa alpina;poa;alp;2a;;NH
697;Scorzoneroides helvetica;sco;hel;+;;NH
697;Sedum alpestre;sed;alp;r;;NH
698;Agrostis alpina;agr;alp;2a;;DM
698;Antennaria carpatica;ant;car;+;;DM
698;Avenula versicolor;ave;ver;2a;;DM
698;Carex curvula subsp. curvula;car;cur;1;;DM
698;Festuca halleri agg.;fes;hal;+;;DM
698;Juncus trifidus;jun;tri;1;;DM
698;Persicaria vivipara;per;viv;2a;;DM
698;Phyteuma hemisphaericum;phy;hem;+;;DM
698;Primula glutinosa;pri;glu;+;;DM
698;Primula minima;pri;min;2a;;DM
698;Salix serpyllifolia;sal;ser;+;;DM
698;Silene acaulis subsp. exscapa;sil;aca;2a;;DM
700;Agrostis alpina;Agr;alp;1;;KC
700;Alchemilla vulgaris agg.;Alc;vul;1;;KC
700;Anthoxanthum alpinum;Ant;alp;1;;KC
700;Avenula versicolor;Ave;ver;1;;KC
700;Campanula scheuchzeri;Cam;sch;+;;KC
700;Carex sempervirens;Car;sem;2b;;KC
700;Crepis aurea;Cre;aur;+;;KC
700;Festuca nigricans;Fes;nig;+;;KC
700;Gentiana acaulis;Gen;aca;+;;KC
700;Juncus trifidus;Jun;tri;1;;KC
700;Leontodon hispidus;Leo;his;1;;KC
700;Lotus corniculatus;Lot;cor;1;;KC
700;Pedicularis tuberosa;Ped;tub;+;;KC
700;Persicaria vivipara;Per;viv;+;;KC
700;Phleum alpinum agg.;Phl;alp;+;;KC
700;Phyteuma hemisphaericum;Phy;hem;r;;KC
700;Potentilla aurea;Pot;aur;2a;;KC
700;Primula hirsuta;Pri;hir;+;;KC
700;Rhinanthus glacialis;Rhi;gla;+;;KC
700;Trifolium alpinum;Tri;alp;+;;KC
700;Vaccinium gaultherioides;Vac;gau;2a;;KC
700;Vaccinium vitis-idaea;Vac;vit;2b;;KC
701;Agrostis alpina;agr;alp;1;;KC
701;Antennaria carpatica;ant;car;+;;KC
701;Avenula versicolor;ave;ver;1;;KC
701;Campanula scheuchzeri;cam;sch;+;;KC
701;Carex curvula subsp. curvula;car;cur;1;;KC
701;Coeloglossum viride;coe;vir;r;originally Cha alp;KC
701;Erigeron uniflorus;eri;uni;+;;KC
701;Hieracium alpinum s. lat.;hie;alp;+;;KC
701;Juncus trifidus;jun;tri;2a;;KC
701;Kobresia myosuroides;kob;myo;2a;;KC
701;Luzula spicata;luz;spi;+;;KC
701;Minuartia sedoides;min;sed;+;;KC
701;Oreochloa disticha;ore;dis;+;;KC
701;Persicaria vivipara;per;viv;1;;KC
701;Phyteuma hemisphaericum;phy;hem;+;;KC
701;Primula glutinosa;pri;glu;2a;;KC
701;Pulsatilla vernalis;pul;ver;r;;KC
701;Saxifraga bryoides;sax;bry;1;;KC
701;Senecio incanus subsp. carniolicus;sen;inc;r;;KC
701;Silene acaulis subsp. exscapa;sil;aca;1;;KC
701;Vaccinium vitis-idaea;vac;vit;r;;KC
701;Veronica alpina;ver;alp;+;;KC
702;Agrostis alpina;agr;alp;1;;KC
702;Anthoxanthum alpinum;ant;alp;1;;KC
702;Avenula versicolor;ave;ver;1;;KC
702;Carex curvula subsp. curvula;car;cur;2a;;KC
702;Euphrasia minima;eup;min;+;;KC
702;Festuca halleri agg.;fes;hal;+;;KC
702;Juncus trifidus;jun;tri;1;;KC
702;Kobresia myosuroides;kob;myo;+;;KC
702;Leucanthemopsis alpina;leu;alp;r;;KC
702;Minuartia sedoides;min;sed;+;;KC
702;Pedicularis kerneri;ped;ker;+;;KC
702;Persicaria vivipara;per;viv;2a;;KC
702;Phyteuma hemisphaericum;phy;hem;+;;KC
702;Poa alpina;poa;alp;+;;KC
702;Potentilla aurea;pot;aur;+;;KC
702;Scorzoneroides helvetica;sco;hel;2a;;KC
702;Vaccinium gaultherioides;vac;gau;3;;KC
703;Campanula scheuchzeri;cam;sch;+;;NH
703;Carex curvula subsp. curvula;car;cur;3;;NH
703;Festuca halleri agg.;fes;hal;1;;NH
703;Hieracium alpinum s. lat.;hie;alp;r;;NH
703;Juncus trifidus;jun;tri;1;;NH
703;Kobresia myosuroides;kob;myo;1;;NH
703;Leucanthemopsis alpina;leu;alp;1;;NH
703;Minuartia sedoides;min;sed;+;;NH
703;Oreochloa disticha;ore;dis;1;;NH
703;Persicaria vivipara;per;viv;2a;;NH
703;Phyteuma hemisphaericum;phy;hem;r;;NH
703;Poa alpina;poa;alp;2a;;NH
703;Primula glutinosa;pri;glu;+;;NH
703;Scorzoneroides helvetica;sco;hel;+;;NH
704;Agrostis alpina;agr;alp;1;;KC
704;Anthoxanthum alpinum;ant;alp;2a;;KC
704;Avenula versicolor;ave;ver;1;;KC
704;Hieracium alpinum s. lat.;hie;alp;1;;KC
704;Kobresia myosuroides;kob;myo;3;;KC
704;Oreochloa disticha;ore;dis;1;;KC
704;Persicaria vivipara;per;viv;r;;KC
704;Phyteuma hemisphaericum;phy;hem;+;;KC
704;Primula hirsuta;pri;hir;1;;KC
704;Scorzoneroides helvetica;sco;hel;1;;KC
707;Achillea moschata;ach;mos;1;;NH
707;Agrostis alpina;agr;alp;2a;;NH
707;Antennaria carpatica;ant;car;+;;NH
707;Avenula versicolor;ave;ver;2a;;NH
707;Carex curvula subsp. curvula;car;cur;1;;NH
707;Euphrasia minima;eup;min;r;;NH
707;Hieracium glanduliferum;hie;gla;2a;cf;NH
707;Juncus trifidus;jun;tri;2a;;NH
707;Oreochloa disticha;ore;dis;+;;NH
707;Persicaria vivipara;per;viv;1;;NH
707;Phyteuma hemisphaericum;phy;hem;+;;NH
707;Scorzoneroides helvetica;sco;hel;+;;NH
707;Silene acaulis subsp. exscapa;sil;aca;1;;NH
707;Veronica bellidioides;ver;bel;+;;NH
708;Agrostis alpina;agr;alp;+;;NH
708;Avenula versicolor;ave;ver;1;;NH
708;Carex curvula subsp. curvula;car;cur;2a;;NH
708;Hieracium alpinum s. lat.;hie;alp;1;;NH
708;Loiseleuria procumbens;loi;pro;1;;NH
708;Luzula lutea;luz;lut;+;;NH
708;Persicaria vivipara;per;viv;+;;NH
708;Primula glutinosa;pri;glu;+;;NH
708;Primula minima;pri;min;+;;NH
708;Salix herbacea;sal;her;1;;NH
708;Scorzoneroides helvetica;sco;hel;1;;NH
708;Vaccinium gaultherioides;vac;gau;3;;NH
708;Vaccinium vitis-idaea;vac;vit;+;;NH
709;Achillea moschata;ach;mos;1;;NH
709;Agrostis alpina;agr;alp;1;;NH
709;Avenula versicolor;ave;ver;1;;NH
709;Carex curvula subsp. curvula;car;cur;2b;;NH
709;Erigeron uniflorus;eri;uni;r;;NH
709;Euphrasia minima;eup;min;r;;NH
709;Festuca halleri agg.;fes;hal;+;;NH
709;Juncus trifidus;jun;tri;3;;NH
709;Kobresia myosuroides;kob;myo;1;;NH
709;Oreochloa disticha;ore;dis;1;;NH
709;Persicaria vivipara;per;viv;+;;NH
709;Phyteuma hemisphaericum;phy;hem;+;;NH
709;Poa nemoralis;poa;nem;1;;NH
709;Scorzoneroides helvetica;sco;hel;+;;NH
710;Agrostis agrostiflora;agr;agr;+;;KC
710;Agrostis alpina;agr;alp;1;;KC
710;Antennaria carpatica;ant;car;+;;KC
710;Avenula versicolor;ave;ver;1;;KC
710;Campanula scheuchzeri;cam;sch;+;;KC
710;Carex curvula subsp. curvula;car;cur;2b;;KC
710;Euphrasia minima;eup;min;+;;KC
710;Homogyne alpina;hom;alp;+;;KC
710;Kobresia myosuroides;kob;myo;1;;KC
710;Lloydia serotina;llo;ser;r;;KC
710;Luzula lutea;luz;lut;+;;KC
710;Minuartia sedoides;min;sed;+;;KC
710;Oreochloa disticha;ore;dis;+;;KC
710;Persicaria vivipara;per;viv;2a;;KC
710;Phyteuma hemisphaericum;phy;hem;+;;KC
710;Primula glutinosa;pri;glu;1;;KC
710;Primula minima;pri;min;r;;KC
710;Salix herbacea;sal;her;1;;KC
710;Saxifraga bryoides;sax;bry;+;;KC
710;Scorzoneroides helvetica;sco;hel;1;;KC
710;Silene acaulis subsp. exscapa;sil;aca;+;;KC
710;Veronica alpina;ver;alp;+;;KC
711;Agrostis alpina;agr;alp;1;;KC
711;Antennaria carpatica;ant;car;2a;;KC
711;Anthoxanthum alpinum;ant;alp;1;;KC
711;Avenula versicolor;ave;ver;2a;;KC
711;Carex curvula subsp. curvula;car;cur;2b;;KC
711;Cerastium alpinum s. str.;cer;alp;+;;KC
711;Euphrasia minima;eup;min;+;;KC
711;Festuca halleri agg.;fes;hal;+;;KC
711;Hieracium alpinum s. lat.;hie;alp;1;;KC
711;Kobresia myosuroides;kob;myo;1;;KC
711;Leucanthemopsis alpina;leu;alp;+;;KC
711;Oreochloa disticha;ore;dis;+;;KC
711;Pedicularis kerneri;ped;ker;+;;KC
711;Persicaria vivipara;per;viv;2a;;KC
711;Phyteuma hemisphaericum;phy;hem;+;;KC
711;Potentilla aurea;pot;aur;1;;KC
711;Primula minima;pri;min;2a;;KC
711;Scorzoneroides helvetica;sco;hel;1;;KC
711;Senecio incanus subsp. carniolicus;sen;inc;+;;KC
711;Trifolium pallescens;tri;pal;1;;KC
711;Veronica alpina;ver;alp;+;;KC
711;Veronica bellidioides;ver;bel;+;;KC
712;Anthoxanthum alpinum;ant;alp;1;;NH
712;Avenula versicolor;ave;ver;+;;NH
712;Carex curvula subsp. curvula;car;cur;2b;;NH
712;Festuca halleri agg.;fes;hal;1;;NH
712;Geum montanum;geu;mon;1;;NH
712;Gnaphalium supinum;gna;sup;r;;NH
712;Hieracium alpinum s. lat.;hie;alp;r;;NH
712;Homogyne alpina;hom;alp;1;;NH
712;Leucanthemopsis alpina;leu;alp;+;;NH
712;Mutellina adonidifolia;mut;ado;1;;NH
712;Phyteuma hemisphaericum;phy;hem;+;;NH
712;Potentilla aurea;pot;aur;+;;NH
712;Primula glutinosa;pri;glu;r;;NH
712;Salix herbacea;sal;her;2b;;NH
712;Scorzoneroides helvetica;sco;hel;2a;;NH
712;Soldanella pusilla;sol;pus;+;;NH
712;Vaccinium gaultherioides;vac;gau;2b;;NH
712;Vaccinium vitis-idaea;vac;vit;+;;NH
713;Avenula versicolor;ave;ver;+;;KC
713;Carex curvula subsp. curvula;car;cur;+;;KC
713;Hieracium alpinum s. lat.;hie;alp;+;;KC
713;Lloydia serotina;llo;ser;+;;KC
713;Luzula spicata;luz;spi;+;;KC
713;Oreochloa disticha;ore;dis;2b;;KC
713;Persicaria vivipara;per;viv;2a;;KC
713;Primula glutinosa;pri;glu;2a;;KC
713;Salix herbacea;sal;her;2a;;KC
713;Saxifraga bryoides;sax;bry;+;;KC
713;Silene acaulis subsp. exscapa;sil;aca;2a;;KC
715;Cerastium uniflorum;Cer;uni;1;;SD
715;Draba fladnizensis;Dra;fla;+;;SD
715;Erigeron uniflorus;Eri;uni;r;;SD
715;Festuca halleri agg.;Fes;hal;2a;;SD
715;Gentiana bavarica;Gen;bav;+;;SD
715;Poa laxa;Poa;lax;r;;SD
715;Potentilla frigida;Pot;fri;1;;SD
715;Ranunculus glacialis;Ran;gla;r;;SD
715;Saxifraga bryoides;Sax;bry;+;;SD
715;Saxifraga exarata;Sax;exa;r;;SD
715;Saxifraga oppositifolia s. str.;Sax;opp;2a;;SD
716;no vegetation;wel;mir;5;;NH
717;Carex sempervirens;car;sem;3;;DM
717;Festuca halleri agg.;fes;hal;+;;DM
717;Festuca nigrescens;fes;nig1;+;;DM
717;Juniperus communis subsp. nana;jun;com;2b;;DM
717;Loiseleuria procumbens;loi;pro;2a;;DM
717;Phyteuma hemisphaericum;phy;hem;+;;DM
717;Salix retusa s. str.;sal;ret;r;;DM
717;Scorzoneroides helvetica;sco;hel;+;;DM
717;Solidago virgaurea subsp. minuta;sol;vir;r;;DM
717;Vaccinium gaultherioides;vac;gau;2b;;DM
717;Vaccinium vitis-idaea;vac;vit;+;;DM
718;Avenella flexuosa;ave;fle;+;;KC
718;Avenula versicolor;ave;ver;+;;KC
718;Bartsia alpina;bar;alp;+;;KC
718;Calluna vulgaris;cal;vul;2a;;KC
718;Campanula barbata subsp. barbata;cam;bar;1;;KC
718;Carex sempervirens;car;sem;+;;KC
718;Festuca halleri agg.;fes;hal;+;;KC
718;Geum montanum;geu;mon;+;;KC
718;Homogyne alpina;hom;alp;+;;KC
718;Juncus trifidus;jun;tri;2a;;KC
718;Juniperus communis subsp. nana;jun;com;4;;KC
718;Lotus corniculatus;lot;cor;1;;KC
718;Nardus stricta;nar;str;+;;KC
718;Persicaria vivipara;per;viv;1;;KC
718;Potentilla aurea;pot;aur;+;;KC
718;Pseudorchis albida subsp. albida;pse;alb;+;;KC
718;Ranunculus villarsii;ran;vil;1;;KC
718;Rhododendron ferrugineum;rho;fer;2a;;KC
718;Scorzoneroides helvetica;sco;hel;+;;KC
718;Vaccinium gaultherioides;vac;gau;2b;;KC
718;Vaccinium myrtillus;vac;myr;2b;;KC
718;Vaccinium vitis-idaea;vac;vit;+;;KC
720;no vegetation;wel;mir;5;;NH
722;Avenula versicolor;ave;ver;+;;DM
722;Festuca halleri agg.;fes;hal;+;;DM
722;Juniperus communis subsp. nana;jun;com;2a;;DM
722;Scorzoneroides helvetica;sco;hel;+;;DM
722;Senecio incanus subsp. carniolicus;sen;inc;+;;DM
722;Vaccinium gaultherioides;vac;gau;+;;DM
722;Vaccinium vitis-idaea;vac;vit;2a;;DM
723;Androsace alpina;and;alp;+;;NH
723;Ranunculus glacialis;ran;gla;+;;NH
723;Saxifraga oppositifolia s. str.;sax;opp;+;;NH
724;Cerastium uniflorum;cer;uni;+;;NH
724;Erigeron uniflorus;eri;uni;r;;NH
724;Festuca halleri agg.;fes;hal;2a;;NH
724;Gentiana bavarica;gen;bav;+;;NH
724;Leucanthemopsis alpina;leu;alp;2a;;NH
724;Luzula spicata;luz;spi;2a;;NH
724;Minuartia gerardii;min;ger;r;;NH
724;Minuartia sedoides;min;sed;1;;NH
724;Poa laxa;poa;lax;r;;NH
724;Primula glutinosa;pri;glu;1;;NH
724;Ranunculus glacialis;ran;gla;r;;NH
724;Saxifraga bryoides;sax;bry;1;;NH
724;Silene acaulis subsp. exscapa;sil;aca;+;;NH
725;Anthoxanthum alpinum;ant;alp;+;;KC
725;Avenula versicolor;ave;ver;+;;KC
725;Bartsia alpina;bar;alp;+;;KC
725;Empetrum hermaphroditum;emp;her;2b;;KC
725;Homogyne alpina;hom;alp;1;;KC
725;Juncus trifidus;jun;tri;+;;KC
725;Luzula lutea;luz;lut;+;;KC
725;Mutellina adonidifolia;mut;ado;+;;KC
725;Persicaria vivipara;per;viv;1;;KC
725;Phyteuma hemisphaericum;phy;hem;r;;KC
725;Primula minima;pri;min;+;;KC
725;Rhododendron ferrugineum;rho;fer;2a;;KC
725;Salix herbacea;sal;her;+;;KC
725;Scorzoneroides helvetica;sco;hel;+;;KC
725;Vaccinium gaultherioides;vac;gau;3;;KC
725;Vaccinium vitis-idaea;vac;vit;1;;KC
726;Alchemilla vulgaris agg.;alc;vul;r;;SE
726;Avenula versicolor;ave;ver;2b;;SE
726;Carex curvula subsp. curvula;car;cur;3;;SE
726;Cerastium fontanum s. str.;cer;fon;+;cf;SE
726;Euphrasia minima;eup;min;r;;SE
726;Oreochloa disticha;ore;dis;1;;SE
726;Persicaria vivipara;per;viv;2a;;SE
726;Phyteuma hemisphaericum;phy;hem;r;;SE
726;Poa alpina;poa;alp;2b;;SE
726;Primula glutinosa;pri;glu;+;;SE
726;Salix herbacea;sal;her;+;;SE
726;Scorzoneroides helvetica;sco;hel;+;;SE
727;Agrostis rupestris;agr;rup;1;;NH
727;Antennaria carpatica;ant;car;+;;NH
727;Anthoxanthum alpinum;ant;alp;+;;NH
727;Carex curvula subsp. curvula;car;cur;2a;;NH
727;Erigeron uniflorus;eri;uni;1;;NH
727;Festuca halleri agg.;fes;hal;+;cf;NH
727;Kobresia myosuroides;kob;myo;+;;NH
727;Leucanthemopsis alpina;leu;alp;+;;NH
727;Minuartia gerardii;min;ger;r;;NH
727;Minuartia sedoides;min;sed;1;;NH
727;Pedicularis aspleniifolia;ped;asp;+;;NH
727;Potentilla frigida;pot;fri;+;;NH
727;Primula glutinosa;pri;glu;2a;;NH
727;Saxifraga bryoides;sax;bry;+;;NH
727;Saxifraga exarata;sax;exa;r;;NH
727;Silene acaulis subsp. exscapa;sil;aca;2a;;NH
728;Anthoxanthum alpinum;ant;alp;+;;NH
728;Avenella flexuosa;ave;fle;2a;;NH
728;Calamagrostis villosa;cal;vil;2b;;NH
728;Campanula barbata subsp. barbata;cam;bar;+;;NH
728;Campanula scheuchzeri;cam;sch;+;;NH
728;Homogyne alpina;hom;alp;+;;NH
728;Luzula lutea;luz;lut;+;;NH
728;Melampyrum sylvaticum;mel;syl;+;;NH
728;Persicaria vivipara;per;viv;+;;NH
728;Potentilla aurea;pot;aur;1;;NH
728;Ranunculus villarsii;ran;vil;1;;NH
728;Rhododendron ferrugineum;rho;fer;3;;NH
728;Salix helvetica;sal;hel;2a;;NH
728;Scorzoneroides helvetica;sco;hel;+;;NH
728;Vaccinium gaultherioides;vac;gau;1;;NH
728;Vaccinium myrtillus;vac;myr;1;;NH
728;Vaccinium vitis-idaea;vac;vit;+;;NH
729;no vegetation;wel;mir;5;;NH
730;Cerastium uniflorum;cer;uni;r;;NH
730;Erigeron uniflorus;eri;uni;+;;NH
730;Festuca halleri agg.;fes;hal;+;;NH
730;Leucanthemopsis alpina;leu;alp;1;;NH
730;Luzula spicata;luz;spi;+;;NH
730;Minuartia sedoides;min;sed;1;;NH
730;Oreochloa disticha;ore;dis;2a;;NH
730;Pedicularis aspleniifolia;ped;asp;+;;NH
730;Primula glutinosa;pri;glu;2a;;NH
730;Saxifraga bryoides;sax;bry;1;;NH
730;Silene acaulis subsp. exscapa;sil;aca;1;;NH
731;Agrostis alpina;agr;alp;r;;KC
731;Alchemilla vulgaris agg.;alc;vul;+;;KC
731;Anthoxanthum alpinum;ant;alp;1;;KC
731;Astragalus frigidus;ast;fri;+;;KC
731;Avenula versicolor;ave;ver;+;;KC
731;Bartsia alpina;bar;alp;+;;KC
731;Calluna vulgaris;cal;vul;1;;KC
731;Pseudorchis albida subsp. albida;pse;alb;r;originally Cha alp;KC
731;Deschampsia cespitosa subsp. cespitosa;des;ces;1;;KC
731;Festuca nigricans;fes;nig;2a;;KC
731;Geranium sylvaticum;ger;syl;2a;;KC
731;Geum montanum;geu;mon;+;;KC
731;Homogyne alpina;hom;alp;+;;KC
731;Juniperus communis subsp. nana;jun;com;3;;KC
731;Luzula alpino-pilosa;luz;alp1;+;;KC
731;Melampyrum sylvaticum;mel;syl;+;;KC
731;Mutellina adonidifolia;mut;ado;1;;KC
731;Myosotis alpestris;myo;alp;+;;KC
731;Nardus stricta;nar;str;+;;KC
731;Persicaria vivipara;per;viv;+;;KC
731;Potentilla aurea;pot;aur;+;;KC
731;Pyrola minor;pyr;min;r;;KC
731;Saussurea alpina;sau;alp;1;;KC
731;Vaccinium gaultherioides;vac;gau;2b;;KC
731;Vaccinium myrtillus;vac;myr;2b;;KC
731;Vaccinium vitis-idaea;vac;vit;1;;KC
731;Viola biflora;vio;bif;2b;;KC
732;Achillea moschata;ach;mos;+;;KC
732;Agrostis alpina;agr;alp;1;;KC
732;Antennaria dioica;ant;dio;+;;KC
732;Anthoxanthum alpinum;ant;alp;1;;KC
732;Arnica montana;arn;mon;2a;;KC
732;Calluna vulgaris;cal;vul;3;;KC
732;Campanula barbata subsp. barbata;cam;bar;1;;KC
732;Campanula scheuchzeri;cam;sch;+;;KC
732;Carex sempervirens;car;sem;1;;KC
732;Euphrasia minima;eup;min;+;;KC
732;Festuca halleri agg.;fes;hal;+;;KC
732;Gentiana acaulis;gen;aca;1;;KC
732;Geum montanum;geu;mon;+;;KC
732;Juncus trifidus;jun;tri;1;;KC
732;Kobresia myosuroides;kob;myo;+;;KC
732;Luzula alpina;luz;alp;+;;KC
732;Luzula lutea;luz;lut;+;;KC
732;Mutellina adonidifolia;mut;ado;1;;KC
732;Persicaria vivipara;per;viv;1;;KC
732;Phyteuma hemisphaericum;phy;hem;+;;KC
732;Potentilla aurea;pot;aur;1;;KC
732;Pulsatilla vernalis;pul;ver;+;;KC
732;Ranunculus villarsii;ran;vil;+;;KC
732;Scorzoneroides helvetica;sco;hel;+;;KC
732;Senecio incanus subsp. carniolicus;sen;inc;+;;KC
732;Solidago virgaurea subsp. minuta;sol;vir;+;;KC
732;Vaccinium vitis-idaea;vac;vit;2a;;KC
